S5707L05,333.0,253.0,111.0
S5375R00,255.0,211.0,88.2
S5560R08,275.0,255.0,82.8
S5640R03,257.0,243.0,91.2
S5092R00,277.0,297.0,86.0
S5015L09,361.0,237.0,78.4
S5584R05,331.0,191.0,108.2
S5842R09,265.0,199.0,97.0
S5782L02,301.0,221.0,103.6
S5281L06,349.0,215.0,88.6
S5251L07,359.0,219.0,94.8
S5238L03,323.0,183.0,94.4
S5673R09,299.0,195.0,85.6
S5214R09,229.0,255.0,98.4
S5953L05,389.0,177.0,101.6
S5455L00,385.0,269.0,103.6
S5912L09,319.0,249.0,91.0
S5919R06,357.0,201.0,93.8
S5317L08,461.0,215.0,88.6
S5299R07,253.0,207.0,81.6
S5404L05,405.0,231.0,93.8
S5441R05,417.0,161.0,82.6
S5390R01,319.0,215.0,103.0
S5804L06,421.0,237.0,107.6
S5302R05,331.0,201.0,91.6
S5052L06,399.0,265.0,83.4
S5320L05,335.0,279.0,83.8
S5273L04,379.0,219.0,90.0
S5032R01,231.0,209.0,87.8
S5981L09,371.0,223.0,96.2
S5610L01,341.0,135.0,87.8
S5957L09,375.0,245.0,83.4
S5784R05,323.0,195.0,103.2
S5401R04,325.0,243.0,100.8
S5754L00,337.0,211.0,93.6
S5289L07,359.0,239.0,94.8
S5778L05,367.0,231.0,103.2
S5339L05,465.0,259.0,83.4
S5513L00,291.0,225.0,87.4
S5751R09,285.0,235.0,87.4
S5711L09,365.0,233.0,89.0
S5778R02,295.0,209.0,88.6
S5561R06,281.0,211.0,83.8
S5648R06,331.0,243.0,81.8
S5498R06,315.0,219.0,79.6
S5019R09,261.0,243.0,88.8
S5639R00,253.0,261.0,90.0
S5920R09,267.0,197.0,89.0
S5108R06,265.0,275.0,94.6
S5292R06,281.0,247.0,91.8
S5745L09,385.0,285.0,86.8
S5839L06,399.0,195.0,89.2
S5127R05,259.0,265.0,87.4
S5160L09,359.0,205.0,99.2
S5837L05,355.0,265.0,96.2
S5461R05,275.0,229.0,81.2
S5538R02,237.0,247.0,107.2
S5305R03,219.0,255.0,87.2
S5038L01,293.0,101.0,107.2
S5313L00,337.0,161.0,80.8
S5263L02,343.0,147.0,101.2
S5242L04,315.0,255.0,102.8
S5376L01,373.0,197.0,100.2
S5902L06,345.0,185.0,91.8
S5059L00,335.0,199.0,96.8
S5226R07,289.0,211.0,87.4
S5257L03,429.0,129.0,100.2
S5449R09,227.0,237.0,96.8
S5173R08,263.0,283.0,81.0
S5662L02,345.0,165.0,100.0
S5952L03,375.0,209.0,98.4
S5623L09,411.0,193.0,95.8
S5606L07,429.0,229.0,81.8
S5970R02,305.0,225.0,89.4
S5988R06,297.0,277.0,89.6
S5097R01,265.0,185.0,97.8
S5811L08,297.0,223.0,97.0
S5895L05,375.0,219.0,95.6
S5832R07,285.0,235.0,95.0
S5266L07,343.0,167.0,95.2
S5431R04,305.0,259.0,97.2
S5681L01,339.0,205.0,87.4
S5761L04,339.0,229.0,94.8
S5739L01,355.0,189.0,87.8
S5873L06,311.0,273.0,82.4
S5487R01,297.0,253.0,94.4
S5630R05,299.0,301.0,88.6
S5436L02,287.0,287.0,86.2
S5546R09,213.0,247.0,92.0
S5049R09,263.0,255.0,94.0
S5789R08,333.0,219.0,89.4
S5842R08,239.0,225.0,97.6
S5573L06,379.0,185.0,102.2
S5532R03,235.0,279.0,111.2
S5291L02,319.0,223.0,101.6
S5349L03,353.0,201.0,80.4
S5405L04,349.0,165.0,96.6
S5704R08,223.0,217.0,90.4
S5994L07,361.0,217.0,85.2
S5661L04,337.0,217.0,92.2
S5269L01,345.0,179.0,97.2
S5165R00,275.0,209.0,98.0
S5764R08,225.0,245.0,98.8
S5001L08,415.0,271.0,89.6
S5424R02,199.0,265.0,87.8
S5153L02,399.0,199.0,89.6
S5991R05,267.0,217.0,92.0
S5651L03,373.0,203.0,74.8
S5781L06,273.0,237.0,90.6
S5378R08,279.0,269.0,89.6
S5617R07,255.0,269.0,69.0
S5127R07,259.0,265.0,86.0
S5406L04,305.0,219.0,103.2
S5178R03,279.0,289.0,99.6
S5233L02,409.0,225.0,86.2
S5929L00,329.0,255.0,95.8
S5960R05,319.0,205.0,97.2
S5461L03,355.0,199.0,97.0
S5823L09,409.0,225.0,102.0
S5903R01,267.0,217.0,108.6
S5287R07,331.0,221.0,83.4
S5011R07,275.0,251.0,86.6
S5906R00,309.0,209.0,98.4
S5160R07,261.0,249.0,88.6
S5385L07,339.0,195.0,89.0
S5626R01,237.0,225.0,106.8
S5432L03,381.0,221.0,101.4
S5402L07,397.0,227.0,91.8
S5526L08,393.0,235.0,83.2
S5300R00,305.0,269.0,96.6
S5765L03,359.0,185.0,97.8
S5955R01,249.0,189.0,98.0
S5208L09,385.0,215.0,85.2
S5622R04,389.0,279.0,81.8
S5420L05,315.0,219.0,79.2
S5498R01,315.0,195.0,102.6
S5557R09,177.0,127.0,85.4
S5923R06,293.0,193.0,94.4
S5013R03,327.0,233.0,100.0
S5276L01,345.0,239.0,86.8
S5280R04,319.0,229.0,101.8
S5845L03,323.0,193.0,85.8
S5440L06,375.0,165.0,96.2
S5755L04,407.0,193.0,94.8
S5898R01,333.0,233.0,91.2
S5531R01,201.0,231.0,92.2
S5189L01,395.0,215.0,98.6
S5821R07,293.0,279.0,102.4
S5672R03,303.0,243.0,77.0
S5939L08,369.0,241.0,96.0
S5056R08,225.0,255.0,89.0
S5192L05,389.0,265.0,82.6
S5540R08,239.0,259.0,83.6
S5291L07,277.0,237.0,91.4
S5648L05,357.0,187.0,86.2
S5607L00,343.0,183.0,101.2
S5195R04,255.0,245.0,96.8
S5364L09,333.0,221.0,90.0
S5857L08,353.0,261.0,93.4
S5145R07,255.0,259.0,96.8
S5454L00,445.0,165.0,100.2
S5485R05,333.0,273.0,105.6
S5849R01,219.0,275.0,92.6
S5693R00,307.0,317.0,84.0
S5354L06,243.0,221.0,87.6
S5262R06,337.0,217.0,92.4
S5065L09,355.0,259.0,89.0
S5762R01,303.0,221.0,98.0
S5748L09,373.0,163.0,96.6
S5907R03,243.0,271.0,91.0
S5013L03,297.0,221.0,86.8
S5409R03,259.0,265.0,97.6
S5955R07,299.0,285.0,78.6
S5731L07,369.0,265.0,83.2
S5644L07,387.0,113.0,94.0
S5349R07,283.0,297.0,81.4
S5366L04,379.0,209.0,92.8
S5196R02,213.0,187.0,80.4
S5669L02,391.0,245.0,94.0
S5840L08,323.0,187.0,103.4
S5240R05,263.0,193.0,84.4
S5871L07,439.0,265.0,88.2
S5470L01,279.0,189.0,86.2
S5300L03,421.0,241.0,78.2
S5004L00,347.0,237.0,91.6
S5900L04,369.0,179.0,86.0
S5293R02,259.0,245.0,97.2
S5200R01,267.0,233.0,92.8
S5143L01,281.0,311.0,83.2
S5814R01,345.0,195.0,93.8
S5698L01,371.0,251.0,101.8
S5270R02,255.0,215.0,87.0
S5328L08,411.0,211.0,106.8
S5472R07,271.0,253.0,86.6
S5175L08,359.0,223.0,104.8
S5320L09,331.0,277.0,98.6
S5728R03,217.0,227.0,93.2
S5502R08,323.0,169.0,100.8
S5538R01,301.0,207.0,104.8
S5370L02,371.0,263.0,85.8
S5171L07,369.0,209.0,79.2
S5097L09,363.0,247.0,92.0
S5541L07,445.0,255.0,86.4
S5237R06,313.0,213.0,80.6
S5875R06,313.0,259.0,91.8
S5437L06,375.0,219.0,75.2
S5358R07,265.0,249.0,87.2
S5938R02,263.0,209.0,86.4
S5174L05,401.0,211.0,114.0
S5394R03,375.0,249.0,98.8
S5022L02,419.0,205.0,96.2
S5360R02,277.0,247.0,93.0
S5360L09,387.0,283.0,82.0
S5564L03,337.0,201.0,92.0
S5857L02,395.0,195.0,87.8
S5202L00,347.0,233.0,94.0
S5292L01,309.0,223.0,87.6
S5335R01,335.0,209.0,102.8
S5539L07,303.0,223.0,89.4
S5042L01,411.0,225.0,88.8
S5039L00,273.0,285.0,103.0
S5320R09,299.0,229.0,96.2
S5399L00,335.0,225.0,100.2
S5445R07,309.0,195.0,97.2
S5576L08,409.0,269.0,90.0
S5695R02,199.0,199.0,86.6
S5896L00,289.0,299.0,86.4
S5789R03,249.0,195.0,98.4
S5000R04,279.0,279.0,90.6
S5218R09,285.0,205.0,83.0
S5030L02,373.0,213.0,97.6
S5766L06,473.0,231.0,100.4
S5831L09,375.0,183.0,89.0
S5480R02,313.0,227.0,91.0
S5914L01,385.0,299.0,95.8
S5222L06,345.0,219.0,89.8
S5753L06,447.0,201.0,92.6
S5871L06,361.0,283.0,88.8
S5450R09,327.0,283.0,95.6
S5572R04,267.0,221.0,92.0
S5204R02,279.0,289.0,87.0
S5721L07,375.0,219.0,87.8
S5977R02,241.0,209.0,88.6
S5077R00,265.0,255.0,87.2
S5514L06,371.0,235.0,103.6
S5860R00,109.0,369.0,96.4
S5975L05,273.0,217.0,94.0
S5519L03,369.0,245.0,88.0
S5076L06,371.0,253.0,86.6
S5599L01,331.0,237.0,107.8
S5987L01,437.0,157.0,91.6
S5578R08,249.0,261.0,89.2
S5375L05,377.0,261.0,83.0
S5985R06,287.0,207.0,92.4
S5642L02,297.0,211.0,97.8
S5860L03,313.0,233.0,91.2
S5557L05,317.0,213.0,80.8
S5386L03,369.0,229.0,85.6
S5946R01,267.0,327.0,94.0
S5803L01,347.0,187.0,101.0
S5409R06,291.0,281.0,101.2
S5198R03,269.0,219.0,96.0
S5724R07,287.0,217.0,91.6
S5565R01,289.0,279.0,79.8
S5587R03,309.0,225.0,83.4
S5934R00,321.0,211.0,98.0
S5002L03,385.0,289.0,96.2
S5019R01,265.0,225.0,107.2
S5833R02,309.0,215.0,103.0
S5522R03,297.0,227.0,108.2
S5714L00,359.0,215.0,95.0
S5115R00,279.0,269.0,93.6
S5967L09,309.0,249.0,86.2
S5982R00,335.0,259.0,95.8
S5202L01,367.0,227.0,91.0
S5336R01,239.0,295.0,96.8
S5480L01,337.0,267.0,92.4
S5536R02,267.0,267.0,92.4
S5766L07,469.0,225.0,99.6
S5761L09,339.0,189.0,95.8
S5462L08,359.0,221.0,104.8
S5291R00,287.0,205.0,102.4
S5911L04,371.0,213.0,95.8
S5759L01,335.0,129.0,103.0
S5102L03,319.0,199.0,92.2
S5596R05,283.0,267.0,103.4
S5209L00,319.0,245.0,89.6
S5254L09,367.0,253.0,91.4
S5358R01,247.0,257.0,92.4
S5073L03,265.0,135.0,88.2
S5175L06,359.0,349.0,90.8
S5536R00,299.0,269.0,93.2
S5275R02,359.0,169.0,96.6
S5878R09,241.0,261.0,98.0
S5190L06,257.0,251.0,92.2
S5722L05,237.0,257.0,91.8
S5172L00,305.0,309.0,89.2
S5727R06,243.0,217.0,91.8
S5885L06,337.0,123.0,105.6
S5759R08,363.0,201.0,96.6
S5828R07,329.0,239.0,95.8
S5202R01,267.0,217.0,91.8
S5842L01,375.0,229.0,88.6
S5838R01,205.0,249.0,87.2
S5577L06,339.0,299.0,90.0
S5315L00,319.0,165.0,92.4
S5845R01,245.0,215.0,83.4
S5338R09,219.0,235.0,78.4
S5556R03,183.0,241.0,90.4
S5646L01,259.0,245.0,96.2
S5362R03,407.0,197.0,93.2
S5873R07,253.0,291.0,84.0
S5998L01,349.0,229.0,96.4
S5716R08,327.0,217.0,91.6
S5009L07,371.0,345.0,91.0
S5168L08,369.0,195.0,79.6
S5522R01,303.0,225.0,105.4
S5377R07,339.0,239.0,89.6
S5926R02,283.0,281.0,89.4
S5566R08,217.0,203.0,90.0
S5832R03,319.0,215.0,96.8
S5217L07,377.0,261.0,81.8
S5691L06,413.0,195.0,88.4
S5252R02,267.0,317.0,90.2
S5869L04,373.0,151.0,100.6
S5328L05,385.0,199.0,98.0
S5991L05,353.0,267.0,105.0
S5763L07,347.0,193.0,93.4
S5236L07,267.0,247.0,82.8
S5036R04,253.0,387.0,104.4
S5609R09,301.0,203.0,82.8
S5640L00,365.0,279.0,97.6
S5449L08,437.0,207.0,93.4
S5073R09,289.0,239.0,86.4
S5240L07,361.0,211.0,83.4
S5112L09,393.0,237.0,79.2
S5519R07,239.0,121.0,110.4
S5983R08,297.0,211.0,98.6
S5114L00,417.0,183.0,93.0
S5710L04,335.0,169.0,94.0
S5397R00,245.0,259.0,78.6
S5219L06,413.0,193.0,92.8
S5748R07,287.0,261.0,100.4
S5097R08,291.0,255.0,88.2
S5597L08,445.0,255.0,88.6
S5224R02,325.0,205.0,82.4
S5235R02,261.0,235.0,88.2
S5608L02,351.0,191.0,82.6
S5213L04,377.0,227.0,82.8
S5920L01,469.0,245.0,98.4
S5659R00,255.0,219.0,84.4
S5020R01,215.0,225.0,82.8
S5486R08,249.0,249.0,77.4
S5748R05,259.0,279.0,97.0
S5087L00,323.0,171.0,91.6
S5253L00,317.0,157.0,96.4
S5970L05,329.0,215.0,89.2
S5908L06,447.0,303.0,95.6
S5489L01,341.0,187.0,88.6
S5288R07,277.0,331.0,82.6
S5239L00,397.0,221.0,93.8
S5177R02,319.0,125.0,92.8
S5051R03,287.0,231.0,82.6
S5910L06,443.0,229.0,86.2
S5187R05,325.0,235.0,89.2
S5479L02,397.0,207.0,92.4
S5600R00,179.0,255.0,87.0
S5670R08,317.0,247.0,82.8
S5712L07,375.0,179.0,102.8
S5373R07,269.0,375.0,78.8
S5172L04,325.0,219.0,89.6
S5629L01,413.0,261.0,91.2
S5747R03,295.0,235.0,96.2
S5481R09,291.0,187.0,92.6
S5377L09,359.0,245.0,88.0
S5547R03,335.0,199.0,84.4
S5938R03,165.0,195.0,96.4
S5750L01,245.0,345.0,97.8
S5908L07,455.0,295.0,97.4
S5359R01,299.0,169.0,95.6
S5375R02,207.0,201.0,91.6
S5018L04,425.0,205.0,102.4
S5028R05,257.0,237.0,85.6
S5671R08,323.0,243.0,89.6
S5032R05,227.0,217.0,89.0
S5607R04,331.0,207.0,103.2
S5711R00,171.0,233.0,95.8
S5849L02,243.0,237.0,90.8
S5469L07,337.0,213.0,91.8
S5329R06,305.0,215.0,88.0
S5320L02,357.0,183.0,90.8
S5023L07,365.0,305.0,96.6
S5957L04,385.0,215.0,96.0
S5270R04,247.0,193.0,81.0
S5305R01,219.0,279.0,94.8
S5272L08,423.0,237.0,90.0
S5589L09,413.0,193.0,100.6
S5899R04,337.0,173.0,90.6
S5244R02,309.0,209.0,97.0
S5126L03,371.0,307.0,94.2
S5731L04,365.0,255.0,83.4
S5132L09,365.0,259.0,89.8
S5234R03,245.0,219.0,97.0
S5482L05,373.0,197.0,95.4
S5280L04,357.0,207.0,99.2
S5251R01,271.0,241.0,100.4
S5877R06,289.0,251.0,87.8
S5356L04,369.0,295.0,100.2
S5882L05,329.0,219.0,86.2
S5046L06,335.0,231.0,89.8
S5310L09,339.0,239.0,97.0
S5741R05,273.0,283.0,98.6
S5411R08,335.0,233.0,89.2
S5923L09,401.0,173.0,92.8
S5731L03,295.0,229.0,95.8
S5323L09,403.0,237.0,86.6
S5482R04,337.0,233.0,106.2
S5439L06,443.0,199.0,90.8
S5265L05,273.0,195.0,89.2
S5517L00,375.0,189.0,98.4
S5590L04,453.0,187.0,92.0
S5586R05,301.0,231.0,98.2
S5504R05,273.0,191.0,100.4
S5788L07,333.0,237.0,115.8
S5612L00,371.0,229.0,87.6
S5683R09,255.0,129.0,96.4
S5082R03,219.0,239.0,94.8
S5004L01,341.0,233.0,91.6
S5198R06,333.0,261.0,86.4
S5141L07,337.0,257.0,91.6
S5680L08,265.0,185.0,102.4
S5570R08,353.0,253.0,86.4
S5909R05,365.0,183.0,87.0
S5413R04,291.0,213.0,90.8
S5783L00,345.0,225.0,98.0
S5746L09,385.0,299.0,92.4
S5745L00,379.0,359.0,90.6
S5008L03,339.0,249.0,92.8
S5147R00,287.0,217.0,100.4
S5762L09,345.0,209.0,88.4
S5325R05,265.0,229.0,83.0
S5132R08,309.0,249.0,85.6
S5393L06,437.0,281.0,92.2
S5910L04,431.0,241.0,83.8
S5275L09,367.0,247.0,96.6
S5626L06,307.0,213.0,100.2
S5618L08,423.0,201.0,87.2
S5277L01,349.0,229.0,89.2
S5011L06,329.0,195.0,103.0
S5682L09,425.0,249.0,98.4
S5741L04,419.0,239.0,94.8
S5590R04,313.0,227.0,91.2
S5894L07,345.0,219.0,84.2
S5718L09,337.0,237.0,93.8
S5644L08,333.0,247.0,91.4
S5441R01,283.0,281.0,87.2
S5014R07,313.0,217.0,101.2
S5997R05,333.0,201.0,92.2
S5228R05,327.0,223.0,92.4
S5700R01,209.0,225.0,93.6
S5337L08,377.0,221.0,87.6
S5311R06,307.0,273.0,83.8
S5174L02,355.0,229.0,90.6
S5504R02,235.0,215.0,100.2
S5026L04,445.0,145.0,102.8
S5141R06,241.0,235.0,93.0
S5126R01,307.0,241.0,92.0
S5651L09,399.0,179.0,73.4
S5418R06,301.0,237.0,90.0
S5035R06,311.0,231.0,87.0
S5438L04,387.0,251.0,78.8
S5946L09,343.0,203.0,79.2
S5657L07,293.0,227.0,94.0
S5142R01,317.0,201.0,105.6
S5172R06,327.0,297.0,91.8
S5733L08,327.0,203.0,92.0
S5950R02,269.0,235.0,97.4
S5195R05,249.0,237.0,74.0
S5891L06,439.0,239.0,97.0
S5673L04,409.0,125.0,106.0
S5621R09,315.0,189.0,96.8
S5973R03,339.0,229.0,103.8
S5452R04,319.0,225.0,96.2
S5744L01,359.0,285.0,83.4
S5667L07,333.0,285.0,102.6
S5556L06,305.0,205.0,82.4
S5371L08,349.0,239.0,79.8
S5655R06,261.0,247.0,79.0
S5704L08,367.0,217.0,94.4
S5264R02,239.0,269.0,87.0
S5979L01,375.0,165.0,98.4
S5564R06,249.0,285.0,88.4
S5177L08,357.0,237.0,85.2
S5850L08,339.0,239.0,94.8
S5330R09,337.0,243.0,90.8
S5965L07,315.0,229.0,96.2
S5804L00,415.0,275.0,97.2
S5721R01,325.0,205.0,89.6
S5569L06,321.0,221.0,94.4
S5397R02,265.0,235.0,78.0
S5773L03,343.0,231.0,96.2
S5208R00,275.0,185.0,86.6
S5969R07,291.0,323.0,102.8
S5126L08,327.0,197.0,81.8
S5243R00,301.0,261.0,87.8
S5437R01,335.0,239.0,79.2
S5882R03,351.0,229.0,92.8
S5630R00,303.0,287.0,91.6
S5125R04,305.0,239.0,89.6
S5883R08,249.0,219.0,90.8
S5332L05,389.0,245.0,87.8
S5377L04,315.0,199.0,83.4
S5244R07,313.0,227.0,93.4
S5945R08,301.0,203.0,107.6
S5950L01,287.0,211.0,100.2
S5589L03,411.0,237.0,80.8
S5279L09,337.0,217.0,89.6
S5881L03,361.0,253.0,79.8
S5246L01,351.0,235.0,88.2
S5561R09,241.0,193.0,93.4
S5874L00,333.0,201.0,92.2
S5759L06,375.0,175.0,98.4
S5917R00,321.0,217.0,91.6
S5080L02,377.0,223.0,90.6
S5002L02,385.0,265.0,97.8
S5648L07,337.0,223.0,89.8
S5747L06,397.0,127.0,89.0
S5331L07,375.0,179.0,85.6
S5759L09,379.0,175.0,95.8
S5369R07,299.0,265.0,75.8
S5702R00,247.0,237.0,92.4
S5019L03,299.0,259.0,97.0
S5639R07,195.0,135.0,106.0
S5711R09,293.0,227.0,104.2
S5398R09,293.0,213.0,80.6
S5364R02,233.0,245.0,84.0
S5212L09,401.0,217.0,92.2
S5805R04,327.0,233.0,92.8
S5713R08,249.0,269.0,91.4
S5774L05,309.0,169.0,104.0
S5843L06,291.0,215.0,102.4
S5425L09,451.0,209.0,87.4
S5746R02,203.0,163.0,101.8
S5279R02,257.0,267.0,89.6
S5743L09,405.0,175.0,87.0
S5136R08,311.0,235.0,82.8
S5839R02,251.0,257.0,80.8
S5564L09,319.0,199.0,86.6
S5487R03,295.0,229.0,97.8
S5863L04,359.0,215.0,89.0
S5070R05,229.0,239.0,90.0
S5679L04,385.0,245.0,89.0
S5212R01,317.0,277.0,92.2
S5117R01,205.0,195.0,87.8
S5774L02,341.0,227.0,93.0
S5067L03,327.0,227.0,81.8
S5841L02,431.0,147.0,102.6
S5804L07,383.0,235.0,103.4
S5754L04,377.0,207.0,92.4
S5018L07,381.0,231.0,100.2
S5829L07,315.0,275.0,102.2
S5600R07,249.0,285.0,99.4
S5852L02,375.0,253.0,80.8
S5906R05,249.0,229.0,96.4
S5770R02,199.0,205.0,85.6
S5884R00,259.0,249.0,96.6
S5350R07,291.0,217.0,102.8
S5076L05,387.0,233.0,81.6
S5818L02,347.0,217.0,85.8
S5344L03,347.0,241.0,107.0
S5161L09,335.0,255.0,77.8
S5615L08,327.0,167.0,86.8
S5589R08,277.0,187.0,80.8
S5760R04,375.0,275.0,98.6
S5366L09,439.0,279.0,89.6
S5192L01,369.0,233.0,89.0
S5060L05,299.0,259.0,109.8
S5499R04,239.0,249.0,88.4
S5535L04,345.0,185.0,89.6
S5868L06,315.0,189.0,103.4
S5031L04,331.0,165.0,93.0
S5319R07,243.0,247.0,114.6
S5522L00,319.0,199.0,109.4
S5850R00,277.0,281.0,90.0
S5193L09,389.0,139.0,90.0
S5467R01,265.0,235.0,94.4
S5537R07,255.0,229.0,88.4
S5992L07,459.0,255.0,93.6
S5969R00,351.0,217.0,108.4
S5304R03,339.0,233.0,104.4
S5860L04,365.0,209.0,89.4
S5596L08,397.0,263.0,90.8
S5247R05,315.0,245.0,86.6
S5867R00,191.0,185.0,92.8
S5453R00,351.0,225.0,92.8
S5703L02,367.0,167.0,89.4
S5542R03,293.0,267.0,100.2
S5511R03,265.0,325.0,79.6
S5811R01,255.0,197.0,100.4
S5103L09,253.0,231.0,86.6
S5837L07,367.0,217.0,93.4
S5643R03,339.0,259.0,74.8
S5367L00,317.0,127.0,93.2
S5401L03,313.0,201.0,100.0
S5529R04,289.0,249.0,96.4
S5194L03,409.0,239.0,92.8
S5208R04,207.0,157.0,85.8
S5489R08,277.0,257.0,91.6
S5636R02,225.0,279.0,89.2
S5749R09,285.0,225.0,86.8
S5790L06,365.0,255.0,83.4
S5984L00,321.0,253.0,92.2
S5039L05,221.0,141.0,93.6
S5415L03,375.0,205.0,112.2
S5048R02,315.0,241.0,87.4
S5576R04,243.0,277.0,94.6
S5335R02,313.0,271.0,93.2
S5532L09,317.0,207.0,84.0
S5363R00,285.0,239.0,97.4
S5539R05,387.0,247.0,91.0
S5543R03,277.0,217.0,97.4
S5524R04,285.0,165.0,83.2
S5971L06,433.0,233.0,90.8
S5221L04,307.0,157.0,107.4
S5666R06,329.0,209.0,98.8
S5385L09,339.0,205.0,88.2
S5794R00,355.0,225.0,102.6
S5776R03,265.0,259.0,97.0
S5455R06,349.0,229.0,83.8
S5258L09,363.0,261.0,94.4
S5494L02,341.0,223.0,93.4
S5618L05,463.0,173.0,100.4
S5216L07,351.0,191.0,80.0
S5655L06,331.0,227.0,82.4
S5243R04,333.0,225.0,89.0
S5939R06,349.0,253.0,89.4
S5009L00,377.0,275.0,110.0
S5379R08,301.0,233.0,93.8
S5513L06,343.0,257.0,89.6
S5675L01,335.0,219.0,88.2
S5322R08,299.0,179.0,95.6
S5632L05,431.0,225.0,84.2
S5753L03,407.0,227.0,82.8
S5881L04,405.0,233.0,86.8
S5781L00,267.0,213.0,94.8
S5384L03,429.0,149.0,86.0
S5501L05,359.0,185.0,111.2
S5852R01,265.0,265.0,89.4
S5183L03,319.0,229.0,95.0
S5556R04,279.0,159.0,88.2
S5360L00,377.0,227.0,82.8
S5543L07,301.0,215.0,97.4
S5347R03,243.0,241.0,96.6
S5582R09,251.0,163.0,91.6
S5417L01,345.0,249.0,98.0
S5260L08,359.0,267.0,98.6
S5364L06,343.0,153.0,85.6
S5033L05,365.0,199.0,86.0
S5407R08,337.0,237.0,107.4
S5292R08,255.0,233.0,99.0
S5557L01,197.0,103.0,93.4
S5257L09,415.0,165.0,96.8
S5104L05,335.0,215.0,98.2
S5590L00,513.0,215.0,89.2
S5893L09,327.0,217.0,89.8
S5646L06,385.0,225.0,84.4
S5070L07,461.0,321.0,93.4
S5728L08,359.0,213.0,85.4
S5950R09,293.0,187.0,93.4
S5523L01,371.0,163.0,97.4
S5880R05,311.0,227.0,94.2
S5652L08,379.0,175.0,87.8
S5798R04,255.0,265.0,84.0
S5068L09,317.0,247.0,82.2
S5027R04,285.0,265.0,83.6
S5350R04,329.0,215.0,99.2
S5777L04,419.0,235.0,96.6
S5999L00,359.0,263.0,86.0
S5991L02,315.0,245.0,107.4
S5318R03,279.0,239.0,94.4
S5799L05,321.0,201.0,93.6
S5618L04,429.0,169.0,96.4
S5700L04,345.0,211.0,102.4
S5448L09,393.0,203.0,95.4
S5816L05,357.0,223.0,90.8
S5146R04,297.0,197.0,89.6
S5794L06,339.0,225.0,99.6
S5224L01,411.0,197.0,81.4
S5985R04,295.0,241.0,89.0
S5012R06,277.0,217.0,90.0
S5557L03,317.0,207.0,86.2
S5617L00,259.0,175.0,99.0
S5895R04,289.0,155.0,98.0
S5633R02,265.0,179.0,85.8
S5606L09,433.0,183.0,95.0
S5928L01,401.0,207.0,93.8
S5502R03,309.0,229.0,111.8
S5741L06,393.0,187.0,92.0
S5936L00,421.0,227.0,92.6
S5077R04,261.0,223.0,87.8
S5935L06,351.0,187.0,97.0
S5960L05,329.0,209.0,104.0
S5611R01,259.0,229.0,90.6
S5212L03,441.0,161.0,102.8
S5461L06,359.0,199.0,83.6
S5323L00,449.0,199.0,86.2
S5653R02,331.0,221.0,88.0
S5819L00,239.0,209.0,103.8
S5071L07,455.0,215.0,88.6
S5816R05,267.0,203.0,92.0
S5889R00,249.0,213.0,96.0
S5613L03,357.0,227.0,92.4
S5000L05,341.0,227.0,91.8
S5127L09,361.0,253.0,90.0
S5578R07,239.0,279.0,94.8
S5432L02,383.0,211.0,105.6
S5868L04,343.0,175.0,87.6
S5416L03,315.0,199.0,108.8
S5526R04,341.0,215.0,87.4
S5083R03,281.0,243.0,99.8
S5341L01,437.0,263.0,100.2
S5987L04,435.0,211.0,87.6
S5087L01,321.0,253.0,92.2
S5152L07,455.0,135.0,96.4
S5439L04,323.0,197.0,82.0
S5906L04,347.0,141.0,93.6
S5352R08,227.0,151.0,99.4
S5988L07,383.0,283.0,89.4
S5306R05,277.0,243.0,96.6
S5910L00,517.0,223.0,86.8
S5003L06,315.0,239.0,92.6
S5501L07,383.0,237.0,109.4
S5205R00,203.0,233.0,92.8
S5607R07,357.0,197.0,90.2
S5403L07,465.0,279.0,98.6
S5286R06,265.0,255.0,88.6
S5143L05,261.0,211.0,83.4
S5318L03,365.0,267.0,102.4
S5342R02,179.0,259.0,85.0
S5042R07,259.0,255.0,88.2
S5462R09,349.0,243.0,102.4
S5240R08,261.0,207.0,82.0
S5203L00,415.0,195.0,87.0
S5353R00,265.0,205.0,88.6
S5943R07,293.0,163.0,92.0
S5760L06,381.0,225.0,87.8
S5864R04,181.0,257.0,94.4
S5301R05,333.0,303.0,85.6
S5340R05,227.0,247.0,86.8
S5890L00,455.0,165.0,77.4
S5346L08,373.0,177.0,93.8
S5581R08,289.0,195.0,96.8
S5760R07,239.0,229.0,92.8
S5287L05,399.0,205.0,87.4
S5689R03,381.0,253.0,93.6
S5286R01,255.0,199.0,88.6
S5249R09,285.0,219.0,94.4
S5496R05,275.0,293.0,87.4
S5901R03,245.0,175.0,87.6
S5905L01,397.0,257.0,92.2
S5671L07,333.0,247.0,93.4
S5000R00,281.0,229.0,89.2
S5861R06,261.0,229.0,97.6
S5481R08,253.0,151.0,98.6
S5896R03,307.0,247.0,99.8
S5377R03,283.0,243.0,85.6
S5314R04,289.0,229.0,96.4
S5874R03,313.0,221.0,96.0
S5750L08,247.0,229.0,87.6
S5208R07,199.0,189.0,89.2
S5315L04,335.0,239.0,89.0
S5155R02,179.0,189.0,97.0
S5851L06,321.0,251.0,107.2
S5234L00,287.0,207.0,99.8
S5516L08,319.0,111.0,109.2
S5563L00,395.0,209.0,97.0
S5401L00,323.0,199.0,103.0
